CODI_CICLE_FORMATIU,NOM_CICLE_FORMATIU,CODI_ADAPTACIO_CURRICULAR,HORES_CICLE_FORMATIU,DATA_INICI_CICLE_FORMATIU,DATA_FI_CICLE_FORMATIU,CODI_MODUL,NOM_MODUL,DURADA_MIN_MODUL,DURADA_MAX_MODUL,DATA_INICI_MODUL,DATA_FI_MODUL,CODI_UNITAT_FORMATIVA,NOM_UNITAT_FORMATIVA,DURADA_UNITAT_FORMATIVA,INDICADOR_FCT,INDICADOR_SINTESIS,INDICADOR_IDIOMA,INDICADOR_PROJECTE
CFPS    IMC1,Mecatrònica industrial (fabricació de productes ceràmics),01,2000,18/06/14,,IMC1015,MP15. Desenvolupament de productes ceràmics,66,66,,26/08/16,IMC101502,UF2. Desenvolupament de productes ceràmics,36,N,N,N,N
CFPS    IMC1,Mecatrònica industrial (fabricació de productes ceràmics),01,2000,18/06/14,,IMC1016,MP16. Fabricació de productes ceràmics,183,183,,26/08/16,IMC101601,UF1. Matèries primeres ceràmiques,31,N,N,N,N
CFPS    IMC1,Mecatrònica industrial (fabricació de productes ceràmics),01,2000,18/06/14,,IMC1016,MP16. Fabricació de productes ceràmics,183,183,,26/08/16,IMC101602,UF2. Fabricació de pastes ceràmiques,33,N,N,N,N
CFPS    IMC1,Mecatrònica industrial (fabricació de productes ceràmics),01,2000,18/06/14,,IMC1016,MP16. Fabricació de productes ceràmics,183,183,,26/08/16,IMC101603,UF3. Fabricació d'esmalts ceràmics,20,N,N,N,N
CFPS    IMC1,Mecatrònica industrial (fabricació de productes ceràmics),01,2000,18/06/14,,IMC1016,MP16. Fabricació de productes ceràmics,183,183,,26/08/16,IMC101604,UF4. Fabricació de productes ceràmics conformats,99,N,N,N,N
CFPS    IMC1,Mecatrònica industrial (fabricació de productes ceràmics),01,2000,18/06/14,,IMC1017,MP17. Control dels processos de fabricació de productes ceràmics,66,66,18/06/14,,IMC101701,UF1. Control de qualitat,24,N,N,N,N
CFPS    IMC1,Mecatrònica industrial (fabricació de productes ceràmics),01,2000,18/06/14,,IMC1017,MP17. Control dels processos de fabricació de productes ceràmics,66,66,18/06/14,,IMC101702,UF2. Tècniques estadístiques de qualitat,18,N,N,N,N
CFPS    IMC1,Mecatrònica industrial (fabricació de productes ceràmics),01,2000,18/06/14,,IMC1017,MP17. Control dels processos de fabricació de productes ceràmics,66,66,18/06/14,,IMC101703,UF3. Assajos,24,N,N,N,N
CFPS    IMC1,Mecatrònica industrial (fabricació de productes ceràmics),01,2000,18/06/14,,IMC1018,"MP15. Desenvolupament de pastes, esmalts i productes ceràmics",70,70,26/08/16,,IMC101801,UF1. Desenvolupament de pastes i esmalts ceràmics,30,N,N,N,N
CFPS    IMC1,Mecatrònica industrial (fabricació de productes ceràmics),01,2000,18/06/14,,IMC1018,"MP15. Desenvolupament de pastes, esmalts i productes ceràmics",70,70,26/08/16,,IMC101802,UF2. Desenvolupament de productes ceràmics,40,N,N,N,N
CFPS    IMC1,Mecatrònica industrial (fabricació de productes ceràmics),01,2000,18/06/14,,IMC1019,MP16. Fabricació de productes ceràmics,179,179,26/08/16,,IMC101901,UF1. Matèries primeres ceràmiques,30,N,N,N,N
CFPS    IMC1,Mecatrònica industrial (fabricació de productes ceràmics),01,2000,18/06/14,,IMC1019,MP16. Fabricació de productes ceràmics,179,179,26/08/16,,IMC101902,UF2. Fabricació de pastes ceràmiques,30,N,N,N,N
CFPS    IMC1,Mecatrònica industrial (fabricació de productes ceràmics),01,2000,18/06/14,,IMC1019,MP16. Fabricació de productes ceràmics,179,179,26/08/16,,IMC101903,UF3. Fabricació d'esmalts ceràmics,20,N,N,N,N
CFPS    IMC1,Mecatrònica industrial (fabricació de productes ceràmics),01,2000,18/06/14,,IMC1019,MP16. Fabricació de productes ceràmics,179,179,26/08/16,,IMC101904,UF4. Fabricació de productes ceràmics conformats,99,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0001,MP1. Assessoria cosmètica,112,132,12/07/13,,IPA000101,UF1. La pell i els seus annexos,22,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0001,MP1. Assessoria cosmètica,112,132,12/07/13,,IPA000102,UF2. Cosmètica per a la pell i els seus annexos,50,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0001,MP1. Assessoria cosmètica,112,132,12/07/13,,IPA000103,UF3. Estudi cosmètic,20,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0001,MP1. Assessoria cosmètica,112,132,12/07/13,,IPA000104,UF4. Perfumeria cosmètica,20,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0002,MP2. Disseny d'imatge integral,112,132,12/07/13,,IPA000201,UF1. Recursos per a l'estudi de la imatge,80,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0002,MP2. Disseny d'imatge integral,112,132,12/07/13,,IPA000202,UF2. Estudi integral de la imatge,32,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0003,MP3. Estilisme en vestuari i complements,239,264,12/07/13,,IPA000302,UF2. Evolució dels canons estètics,70,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0003,MP3. Estilisme en vestuari i complements,239,264,12/07/13,,IPA000303,UF3. Moda contemporània,70,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0003,MP3. Estilisme en vestuari i complements,239,264,12/07/13,,IPA000306,UF1. Estilisme en el vestir,16,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0003,MP3. Estilisme en vestuari i complements,239,264,12/07/13,,IPA000307,UF4. Vestuari i complements,53,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0003,MP3. Estilisme en vestuari i complements,239,264,12/07/13,,IPA000308,UF5. Estudi del vestuari i els complements,30,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0004,MP4. Assessoria de perruqueria,112,132,12/07/13,,IPA000401,UF1. Estudi capil·lar,50,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0004,MP4. Assessoria de perruqueria,112,132,12/07/13,,IPA000402,UF2. Disseny d'estils d'imatge,62,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0005,MP5. Protocol i organització d'esdeveniments,173,198,12/07/13,,IPA000501,UF1. Protocol institucional,65,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0005,MP5. Protocol i organització d'esdeveniments,173,198,12/07/13,,IPA000502,UF2. Protocol empresarial,23,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0005,MP5. Protocol i organització d'esdeveniments,173,198,12/07/13,,IPA000503,UF3. Organització d'esdeveniments,85,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0006,MP6. Usos socials,66,66,12/07/13,,IPA000603,UF1. Protocol social,36,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0006,MP6. Usos socials,66,66,12/07/13,,IPA000604,UF2. Usos a taula,30,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0007,MP7. Assessoria estètica,112,132,12/07/13,,IPA000701,UF1. Estudi de tractaments estètics,75,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0007,MP7. Assessoria estètica,112,132,12/07/13,,IPA000702,UF2. Estudi de maquillatge,37,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0008,MP8. Habilitats comunicatives,112,132,12/07/13,,IPA000801,UF1. Comunicació i habilitats comunicatives,40,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0008,MP8. Habilitats comunicatives,112,132,12/07/13,,IPA000802,UF2. Estudi de les habilitats comunicatives,72,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0009,MP9. Imatge corporativa,66,66,12/07/13,,IPA000901,UF1. Identitat corporativa,33,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0009,MP9. Imatge corporativa,66,66,12/07/13,,IPA000902,UF2. Estudi de la imatge corporativa,33,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0010,MP10. Direcció i comercialització,117,132,12/07/13,,IPA001001,UF1. L'empresa d'imatge personal,60,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0010,MP10. Direcció i comercialització,117,132,12/07/13,,IPA001002,"UF2. Plans de venda, comercialització i comunicació empresarial",42,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0010,MP10. Direcció i comercialització,117,132,12/07/13,,IPA001003,UF3. Protocol d'atenció als clients,15,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0011,MP11. Formació i orientació laboral,99,99,12/07/13,,IPA001101,UF1. Incorporació al treball,66,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0011,MP11. Formació i orientació laboral,99,99,12/07/13,,IPA001102,UF2. Prevenció de riscos laborals,33,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0012,MP12. Empresa i iniciativa emprenedora,66,66,12/07/13,,IPA001201,UF1. Empresa i iniciativa emprenedora,66,N,N,N,N
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0013,MP13. Projecte d'assessoria d'imatge personal i corporativa,99,99,12/07/13,,IPA001301,UF1. Projecte d'assessoria d'imatge personal i corporativa,99,N,N,N,S
CFPS    IPA0,Assessoria d'imatge personal i corporativa,00,2000,02/07/13,,IPA0014,MP14. Formació en centres de treball,350,350,12/07/13,,IPA001401,Formació en centres de treball,350,S,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0001,MP1. Aparells d'estètica,99,99,12/07/13,,IPB000101,UF1. Electroestètica,99,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0002,MP2. Estètica hidrotermal,145,165,12/07/13,,IPB000201,UF1. Hidroteràpia i cosmètica termal,75,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0002,MP2. Estètica hidrotermal,145,165,12/07/13,,IPB000202,UF2. El servei d'hidroteràpia,45,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0002,MP2. Estètica hidrotermal,145,165,12/07/13,,IPB000203,UF3. La gestió dels serveis hidrotermals,25,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0003,MP3. Depilació avançada,69,99,12/07/13,,IPB000301,UF1. Depilació mecànica,40,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0003,MP3. Depilació avançada,69,99,12/07/13,,IPB000302,UF2. Tècniques de depilació avançada,29,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0004,MP4. Massatge estètic,135,165,12/07/13,,IPB000401,UF1. Quiromassatge,50,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0004,MP4. Massatge estètic,135,165,12/07/13,,IPB000402,UF2. Tècniques associades,50,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0004,MP4. Massatge estètic,135,165,12/07/13,,IPB000403,UF3. Massatge sensorial,35,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0005,MP5. Drenatge estètic i tècniques per pressió,145,165,12/07/13,,IPB000501,UF1. Drenatge limfàtic manual,75,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0005,MP5. Drenatge estètic i tècniques per pressió,145,165,12/07/13,,IPB000502,UF2. Tècniques per pressió,70,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0006,MP6. Micropigmentació,107,132,12/07/13,,IPB000601,UF1. Tècniques prèvies a la micropigmentació,60,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0006,MP6. Micropigmentació,107,132,12/07/13,,IPB000602,UF2. Tècniques de micropigmentació,47,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0007,MP7. Processos fisiològics i d'higiene en imatge personal,89,99,12/07/13,,IPB000701,UF1.Organització general del cos humà,44,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0007,MP7. Processos fisiològics i d'higiene en imatge personal,89,99,12/07/13,,IPB000702,UF2. Imatge personal i hàbits de vida saludable,30,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0007,MP7. Processos fisiològics i d'higiene en imatge personal,89,99,12/07/13,,IPB000703,UF3. Normativa higienicosanitària dels processos estètics,15,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0008,MP8. Dermoestètica,132,132,12/07/13,,IPB000801,UF1. L'òrgan cutani i les seves alteracions,60,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0008,MP8. Dermoestètica,132,132,12/07/13,,IPB000802,UF2. Anàlisi i diagnosi facial i corporal,32,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0008,MP8. Dermoestètica,132,132,12/07/13,,IPB000803,UF3. Tractaments  estètics facials i corporals,40,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0009,MP9. Cosmètica aplicada a estètica i benestar,122,132,12/07/13,,IPB000901,UF1. Cosmetologia general,30,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0009,MP9. Cosmètica aplicada a estètica i benestar,122,132,12/07/13,,IPB000902,UF2. Cosmètics cutanis,36,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0009,MP9. Cosmètica aplicada a estètica i benestar,122,132,12/07/13,,IPB000903,UF3. Cosmètics especials i innovacions cosmètiques,36,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0009,MP9. Cosmètica aplicada a estètica i benestar,122,132,12/07/13,,IPB000904,UF4. Fitocosmètica i aromateràpia,20,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0010,MP10. Tractaments estètics integrals,211,231,12/07/13,,IPB001001,UF1. La cabina d'estètica integral,28,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0010,MP10. Tractaments estètics integrals,211,231,12/07/13,,IPB001002,"UF2. Atenció als clients, promoció i vendes",45,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0010,MP10. Tractaments estètics integrals,211,231,12/07/13,,IPB001003,UF3. Tractaments facials i corporals personalitzats,103,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0010,MP10. Tractaments estètics integrals,211,231,12/07/13,,IPB001004,UF4. Tractaments estètics preoperatoris i postoperatoris,35,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0011,MP11. Formació i orientació laboral,99,99,12/07/13,,IPB001101,UF1. Incorporació al treball,66,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0011,MP11. Formació i orientació laboral,99,99,12/07/13,,IPB001102,UF2. Prevenció de riscos laborals,33,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0012,MP12. Empresa i iniciativa emprenedora,66,66,12/07/13,,IPB001201,UF1. Empresa i iniciativa emprenedora,66,N,N,N,N
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0013,MP13. Projecte d`estètica integral i benestar,66,66,12/07/13,,IPB001301,UF1. Projecte d`estètica integral i benestar,66,N,N,N,S
CFPS    IPB0,Estètica integral i benestar,00,2000,02/07/13,,IPB0014,MP14. Formació en centres de treball,350,350,12/07/13,,IPB001401,Formació en centres de treball,350,S,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0001,MP1. Dermotricologia,112,132,15/07/13,,IPC000101,UF1. Cuir cabellut i annexos cutanis cornis,50,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0001,MP1. Dermotricologia,112,132,15/07/13,,IPC000102,UF2. Anàlisi i diagnòstic capil·lar,32,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0001,MP1. Dermotricologia,112,132,15/07/13,,IPC000103,UF3. Disseny de protocols de tractament capil·lar,30,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0002,MP2. Recursos tècnics i cosmètics,145,165,15/07/13,,IPC000201,UF1. Aparells capil·lars,20,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0002,MP2. Recursos tècnics i cosmètics,145,165,15/07/13,,IPC000202,UF2. Massatge capil·lar,30,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0002,MP2. Recursos tècnics i cosmètics,145,165,15/07/13,,IPC000203,UF3. Cosmetologia capil·lar,95,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0003,MP3. Tractaments capil·lars,99,99,15/07/13,,IPC000301,UF1. Tractaments capil·lars  personalitzats,99,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0004,MP4. Procediments i tècniques de perruqueria,275,297,15/07/13,,IPC000401,UF1. Tècniques prèvies,33,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0004,MP4. Procediments i tècniques de perruqueria,275,297,15/07/13,,IPC000402,UF2. Canvis de forma temporal i permanent,71,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0004,MP4. Procediments i tècniques de perruqueria,275,297,15/07/13,,IPC000403,UF3. La coloració,72,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0004,MP4. Procediments i tècniques de perruqueria,275,297,15/07/13,,IPC000404,UF4. Processos tècnics de coordinació,99,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0005,MP5. Pentinats per a produccions audiovisuals i de moda,112,132,15/07/13,,IPC000501,UF1. Projecte artístic,20,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0005,MP5. Pentinats per a produccions audiovisuals i de moda,112,132,15/07/13,,IPC000502,UF2. Pentinats i recollits,92,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0006,MP6. Estilisme en perruqueria,132,165,15/07/13,,IPC000601,UF1. Tècniques de tallada,72,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0006,MP6. Estilisme en perruqueria,132,165,15/07/13,,IPC000602,UF2. Estilisme de barba i bigoti,20,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0006,MP6. Estilisme en perruqueria,132,165,15/07/13,,IPC000603,UF3. Estils d'imatge,40,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0007,MP7. Estudi de la imatge,89,99,15/07/13,,IPC000701,UF1. Recursos  per a l'estudi de la imatge,65,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0007,MP7. Estudi de la imatge,89,99,15/07/13,,IPC000702,UF2. Estudi de la imatge,24,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0008,MP8. Direcció i comercialització,117,132,15/07/13,,IPC000801,UF1. L'empresa d'imatge personal,60,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0008,MP8. Direcció i comercialització,117,132,15/07/13,,IPC000802,"UF2. Els plans de venda, comercialització i comunicació empresarial",42,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0008,MP8. Direcció i comercialització,117,132,15/07/13,,IPC000803,UF3. L'atenció als clients,15,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0009,MP9. Perruqueria per a necessitats especials,84,99,15/07/13,,IPC000901,UF1. Atencions reparadores específiques,28,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0009,MP9. Perruqueria per a necessitats especials,84,99,15/07/13,,IPC000902,UF2. Perruques i postissos,56,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0010,MP10. Processos fisiològics i d'higiene en imatge personal,89,99,15/07/13,,IPC001001,UF1. Organització general del cos humà,44,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0010,MP10. Processos fisiològics i d'higiene en imatge personal,89,99,15/07/13,,IPC001002,UF2. Imatge personal i hàbits de vida saludable,30,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0010,MP10. Processos fisiològics i d'higiene en imatge personal,89,99,15/07/13,,IPC001003,UF3. Normativa higienicosanitària en imatge personal ,15,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0011,MP11. Formació i orientació laboral,99,99,15/07/13,,IPC001101,UF1. Incorporació al treball,66,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0011,MP11. Formació i orientació laboral,99,99,15/07/13,,IPC001102,UF2. Prevenció de riscos laborals,33,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0012,MP12. Empresa i iniciativa emprenedora,66,66,15/07/13,,IPC001201,UF1. Empresa i iniciativa emprenedora,66,N,N,N,N
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0013,MP13. Projecte d'estilisme i direcció de perruqueria,66,66,15/07/13,,IPC001301,UF1. Projecte d'estilisme i direcció de perruqueria,66,N,N,N,S
CFPS    IPC0,Estilisme i direcció de perruqueria,00,2000,02/07/13,,IPC0014,MP14. Formació en centres de treball,350,350,15/07/13,,IPC001401,Formació en centres de treball,350,S,N,N,N
CFPS    IPD0,Caracterització i maquillatge professional,00,2000,08/04/13,,IPD0001,MP1. Planificació i projectes,89,99,15/07/13,,IPD000101,UF1. Estudi de personatges,56,N,N,N,N
CFPS    IPD0,Caracterització i maquillatge professional,00,2000,08/04/13,,IPD0001,MP1. Planificació i projectes,89,99,15/07/13,,IPD000102,UF2. Planificació del procés de caracterització,33,N,N,N,N
CFPS    IPD0,Caracterització i maquillatge professional,00,2000,08/04/13,,IPD0002,MP2. Caracterització de personatges,150,165,15/07/13,,IPD000201,UF1. El vestuari i la seva evolució,25,N,N,N,N
CFPS    IPD0,Caracterització i maquillatge professional,00,2000,08/04/13,,IPD0002,MP2. Caracterització de personatges,150,165,15/07/13,,IPD000202,UF2. Planificació i organització del treball ,20,N,N,N,N
CFPS    IPD0,Caracterització i maquillatge professional,00,2000,08/04/13,,IPD0002,MP2. Caracterització de personatges,150,165,15/07/13,,IPD000203,UF3. Caracterització integral,105,N,N,N,N
CFPS    IPD0,Caracterització i maquillatge professional,00,2000,08/04/13,,IPD0003,MP3. Maquillatge professional,173,198,15/07/13,,IPD000301,UF1. Maquillatge facial i corporal,113,N,N,N,N
CFPS    IPD0,Caracterització i maquillatge professional,00,2000,08/04/13,,IPD0003,MP3. Maquillatge professional,173,198,15/07/13,,IPD000302,UF2. Maquillatges de fantasia facial i/o corporal,60,N,N,N,N
CFPS    IPD0,Caracterització i maquillatge professional,00,2000,08/04/13,,IPD0004,MP4. Efectes especials a través del maquillatge,89,99,15/07/13,,IPD000401,UF1. Adaptació de calotes,23,N,N,N,N
CFPS    IPD0,Caracterització i maquillatge professional,00,2000,08/04/13,,IPD0004,MP4. Efectes especials a través del maquillatge,89,99,15/07/13,,IPD000402,UF2. Treballs amb resines,33,N,N,N,N
CFPS    IPD0,Caracterització i maquillatge professional,00,2000,08/04/13,,IPD0004,MP4. Efectes especials a través del maquillatge,89,99,15/07/13,,IPD000403,UF3. Maquillatge d'efectes especials,33,N,N,N,N
CFPS    IPD0,Caracterització i maquillatge professional,00,2000,08/04/13,,IPD0005,MP5. Creació de pròtesis facials i corporals ,200,231,15/07/13,,IPD000501,UF1. La demanda i l'espai de treball,33,N,N,N,N
CFPS    IPD0,Caracterització i maquillatge professional,00,2000,08/04/13,,IPD0005,MP5. Creació de pròtesis facials i corporals ,200,231,15/07/13,,IPD000502,UF2. Impressió i positivació,101,N,N,N,N
CFPS    IPD0,Caracterització i maquillatge professional,00,2000,08/04/13,,IPD0005,MP5. Creació de pròtesis facials i corporals ,200,231,15/07/13,,IPD000503,UF3. Calotes i animatrònics,66,N,N,N,N
CFPS    IPD0,Caracterització i maquillatge professional,00,2000,08/04/13,,IPD0006,MP6. Perruqueria per a la caracterització,141,165,15/07/13,,IPD000601,UF1. Canvis de forma temporal del cabell i pròtesis piloses,66,N,N,N,N
CFPS    IPD0,Caracterització i maquillatge professional,00,2000,08/04/13,,IPD0006,MP6. Perruqueria per a la caracterització,141,165,15/07/13,,IPD000602,UF2. Coloració i tallada del cabell i pròtesis piloses,33,N,N,N,N
CFPS    IPD0,Caracterització i maquillatge professional,00,2000,08/04/13,,IPD0006,MP6. Perruqueria per a la caracterització,141,165,15/07/13,,IPD000603,UF3. Pentinats i recollits,42,N,N,N,N
CFPS    IPD0,Caracterització i maquillatge professional,00,2000,08/04/13,,IPD0007,MP7. Postisseria,135,165,15/07/13,,IPD000701,UF1. Postisseria capil·lar i facial,102,N,N,N,N
CFPS    IPD0,Caracterització i maquillatge professional,00,2000,08/04/13,,IPD0007,MP7. Postisseria,135,165,15/07/13,,IPD000702,UF2. Extensions i ornaments,33,N,N,N,N
CFPS    IPD0,Caracterització i maquillatge professional,00,2000,08/04/13,,IPD0008,MP8. Disseny digital de personatges 2D  3D,66,66,15/07/13,,IPD000801,UF1. Protocol del disseny digital,20,N,N,N,N
CFPS    IPD0,Caracterització i maquillatge professional,00,2000,08/04/13,,IPD0008,MP8. Disseny digital de personatges 2D  3D,66,66,15/07/13,,IPD000802,UF2. Elaboració i presentació de dissenys 2D3D,46,N,N,N,N
CFPS    IPD0,Caracterització i maquillatge professional,00,2000,08/04/13,,IPD0009,MP9. Disseny gràfic aplicat,112,132,15/07/13,,IPD000901,UF1. Anatomia aplicada a la caracterització,30,N,N,N,N
